step,loss,loss_bc1,loss_bc2,loss_phys,loss_data,mu,step_time_s
0,26913.0625,1.3954650163650513,7.665756129426882e-06,26913.0625,0.3013972342014313,-0.009999999776482582,0.0013596669887192547
1,9370.1796875,1.2261273860931396,5.1623288754854e-07,9370.1796875,0.2782711386680603,-0.017567258328199387,0.001417374995071441
2,983.4462280273438,1.0716662406921387,9.836309118327335e-07,983.4462280273438,0.2664017975330353,-0.022836506366729736,0.0011274170246906579
3,753.868408203125,0.9416168928146362,5.686692475137534e-06,753.868408203125,0.2646966278553009,-0.02805073745548725,0.0011009580339305103
4,4631.8271484375,0.8566902279853821,1.0634533282427583e-05,4631.8271484375,0.2684735655784607,-0.03453921899199486,0.001040290982928127
5,7106.94677734375,0.8238222599029541,1.2819922631024383e-05,7106.94677734375,0.27111876010894775,-0.042077284306287766,0.0011717089801095426
6,6603.9326171875,0.8299424052238464,1.2448399502318352e-05,6603.9326171875,0.2705744504928589,-0.05025815963745117,0.0010773750254884362
7,4307.390625,0.8617365956306458,1.0671496966097038e-05,4307.390625,0.26813384890556335,-0.058704886585474014,0.00120749999769032
8,1822.1004638671875,0.909485399723053,8.419118785241153e-06,1822.1004638671875,0.2656410038471222,-0.06699763983488083,0.0010819159797392786
9,275.74884033203125,0.9653341770172119,6.258013854676392e-06,275.74884033203125,0.2643806040287018,-0.07469714432954788,0.0011072499910369515
10,80.07485961914062,1.0216370820999146,4.492735115491087e-06,80.07485961914062,0.2647686004638672,-0.08144599199295044,0.001092792022973299
11,924.17041015625,1.0701804161071777,3.2729528811614728e-06,924.17041015625,0.26633551716804504,-0.08705534040927887,0.0012836669920943677
12,2004.3511962890625,1.103334903717041,2.6269131012668367e-06,2004.3511962890625,0.26801908016204834,-0.0914965495467186,0.0009394590160809457
13,2581.263916015625,1.117435336112976,2.4626642698422074e-06,2581.263916015625,0.2688790261745453,-0.09483591467142105,0.001330583996605128
14,2417.54052734375,1.1136424541473389,2.660990730873891e-06,2417.54052734375,0.26863893866539,-0.09719318896532059,0.0013401249889284372
15,1723.009521484375,1.095859408378601,3.128986918454757e-06,1723.009521484375,0.2675967812538147,-0.09873386472463608,0.001253916008863598
16,887.867919921875,1.068914532661438,3.7810893900314113e-06,887.867919921875,0.2662808299064636,-0.09966953098773956,0.001298749994020909
17,256.3100891113281,1.0376015901565552,4.5239689825393725e-06,256.3100891113281,0.2651633024215698,-0.10024943202733994,0.0013968750135973096
18,4.078301906585693,1.0062090158462524,5.262711511022644e-06,4.078301906585693,0.26450610160827637,-0.10073910653591156,0.0013895000447519124
19,114.53174591064453,0.9782646298408508,5.913464974582894e-06,114.53174591064453,0.2643286883831024,-0.10138766467571259,0.0013757499982602894
20,430.2646484375,0.9563806653022766,6.410977675841423e-06,430.2646484375,0.2644687592983246,-0.1023903489112854,0.0012217919575050473
21,746.7959594726562,0.9421617984771729,6.712888534821104e-06,746.7959594726562,0.2646953761577606,-0.10385898500680923,0.0012405000161379576
22,906.1929931640625,0.9361949563026428,6.80422954246751e-06,906.1929931640625,0.264822781085968,-0.10581181943416595,0.00134245801018551
23,852.1780395507812,0.9381396174430847,6.699603090964956e-06,852.1780395507812,0.26477864384651184,-0.10818395763635635,0.0013429170357994735
24,630.7367553710938,0.9469010233879089,6.438782747864025e-06,630.7367553710938,0.2646067142486572,-0.11084983497858047,0.0013584159896709025
25,348.59796142578125,0.9608365297317505,6.0764382396882866e-06,348.59796142578125,0.2644186019897461,-0.11364896595478058,0.0011478750384412706
26,117.05645751953125,0.9779618978500366,5.66998778595007e-06,117.05645751953125,0.26432767510414124,-0.11641035228967667,0.0009528329828754067
