step,loss,loss_bc1,loss_bc2,loss_phys,loss_data,mu,step_time_s
0,430951.90625,1.839712381362915,6.775603105779737e-05,21070.662109375,0.3626727759838104,-0.009999999776482582,0.14810829103225842
1,367648.8125,1.7297017574310303,3.777087476919405e-05,16140.0986328125,0.3327386677265167,-0.019629810005426407,0.1501198750338517
2,312506.96875,1.6216868162155151,0.0003045941411983222,11963.19921875,0.30675840377807617,-0.028918180614709854,0.14448283397359774
3,264660.0625,1.517781376838684,0.0008123011793941259,8432.3935546875,0.28476741909980774,-0.03777744993567467,0.15111845900537446
4,224017.8125,1.4180727005004883,0.0015452626394107938,5538.4833984375,0.2667118310928345,-0.04610050469636917,0.1504334170022048
5,190420.109375,1.3224236965179443,0.0025035191792994738,3267.83544921875,0.25249019265174866,-0.053803905844688416,0.3303726250305772
6,163758.40625,1.2309001684188843,0.0036803900729864836,1609.714599609375,0.24203196167945862,-0.06084829941391945,0.1703132080147043
7,143915.625,1.1438521146774292,0.005032885819673538,550.1656494140625,0.23525463044643402,-0.0672396644949913,0.16624941601185128
8,130620.296875,1.0618635416030884,0.0064588929526507854,58.954368591308594,0.23198509216308594,-0.0730050802230835,0.16688345797592774
9,123316.734375,0.9857807159423828,0.0077892690896987915,77.08204650878906,0.23188912868499756,-0.07813849300146103,0.1778060420183465
10,121067.7421875,0.9168381690979004,0.008828106336295605,506.03131103515625,0.2344079613685608,-0.0825224220752716,0.1652391660027206
11,122506.875,0.8566478490829468,0.009401166811585426,1203.11474609375,0.2387082427740097,-0.08585599064826965,0.16215833404567093
12,125894.8125,0.80693119764328,0.009386731311678886,1989.2989501953125,0.243700310587883,-0.08765631169080734,0.16135429200949147
13,129405.078125,0.7690123915672302,0.008765104226768017,2680.569580078125,0.24821631610393524,-0.0874432772397995,0.15604958398034796
14,131569.25,0.7433944344520569,0.00763296103104949,3133.686279296875,0.25129634141921997,-0.08505027741193771,0.1478613750077784
15,131599.125,0.7297759652137756,0.006165636237710714,3276.52490234375,0.2523971199989319,-0.08070188015699387,0.14903454203158617
16,129439.78125,0.7273354530334473,0.004565759561955929,3110.654052734375,0.2514311671257019,-0.07479340583086014,0.14662250003311783
17,125625.609375,0.7349836230278015,0.0030260211788117886,2695.589599609375,0.24868746101856232,-0.0676976889371872,0.1483887080103159
18,121058.765625,0.7514316439628601,0.0017080394318327308,2127.352783203125,0.24471265077590942,-0.05971979349851608,0.15291108295787126
19,116766.90625,0.775108277797699,0.0007300038705579937,1516.46337890625,0.240184485912323,-0.05112820118665695,0.15073704201495275
20,113656.5859375,0.8039738535881042,0.0001582842814968899,966.4998168945312,0.23578375577926636,-0.04220447689294815,0.15772095799911767
21,112274.0859375,0.8352906107902527,2.1423716134449933e-06,553.8085327148438,0.2320672571659088,-0.033286694437265396,0.16171795804984868
22,112608.1015625,0.8654776215553284,0.00021270159049890935,310.391845703125,0.22935143113136292,-0.02478181943297386,0.1636632090085186
23,114039.4296875,0.8904061317443848,0.0006910123047418892,216.5205078125,0.2276451736688614,-0.01711547002196312,0.16182462498545647
24,115594.03125,0.9065041542053223,0.0013114976463839412,214.22634887695312,0.2267019897699356,-0.010622519999742508,0.16672654199646786
25,116430.7109375,0.9119372963905334,0.0019574621692299843,241.99826049804688,0.2262125015258789,-0.005445654038339853,0.1613120840047486
26,116184.0234375,0.90681391954422,0.002548385411500931,264.8671875,0.22599126398563385,-0.001505423802882433,0.16275395802222192
27,114977.546875,0.8926451802253723,0.0030443964060395956,280.60333251953125,0.22602565586566925,0.0014661233872175217,0.16148620803141966
28,113235.3359375,0.871687650680542,0.0034369034692645073,308.17547607421875,0.22641123831272125,0.0038747405633330345,0.16589504102012143
29,111459.78125,0.8464573621749878,0.003738940693438053,371.4881591796875,0.22725270688533783,0.006218917667865753,0.15830075001576915
30,110057.7421875,0.8194073438644409,0.003978755325078964,486.08843994140625,0.22858251631259918,0.009035295806825161,0.15477808297146112
31,109241.9375,0.792715847492218,0.004195608198642731,651.8741455078125,0.23032046854496002,0.012809444218873978,0.1489303329726681
32,109010.796875,0.7681570649147034,0.004436150658875704,852.3712768554688,0.23227764666080475,0.017867330461740494,0.14675216702744365
33,109194.6640625,0.7470369935035706,0.004750132095068693,1059.6236572265625,0.23419708013534546,0.02431793510913849,0.14674387499690056
34,109542.2734375,0.7301992774009705,0.005186308640986681,1242.2484130859375,0.23581227660179138,0.03208998590707779,0.14965562499128282
35,109814.78125,0.7180555462837219,0.005788623355329037,1373.968994140625,0.2369067519903183,0.04101737588644028,0.1532753329956904
36,109856.9921875,0.7106480598449707,0.006592622492462397,1439.744384765625,0.23735477030277252,0.05090751126408577,0.15064908401109278
37,109629.109375,0.7077064514160156,0.0076215025037527084,1438.251220703125,0.23713792860507965,0.06157280504703522,0.16255362500669435
38,109196.953125,0.7087018489837646,0.00888126902282238,1380.4964599609375,0.23633675277233124,0.07283709943294525,0.15751708298921585
39,108691.8125,0.7128918766975403,0.01035604253411293,1285.6600341796875,0.23510421812534332,0.08453206717967987,0.161867041955702
40,108256.46875,0.7193601727485657,0.012004708871245384,1175.6962890625,0.2336302101612091,0.09649273753166199,0.16092758398735896
41,107995.3828125,0.7270724773406982,0.013760706409811974,1070.1553955078125,0.2321050763130188,0.10855700820684433,0.16350487497402355
42,107943.46875,0.7349416017532349,0.015536801889538765,982.6500244140625,0.23069125413894653,0.12057130038738251,0.16033924999646842
43,108061.765625,0.7419211268424988,0.017234399914741516,919.5595703125,0.229506254196167,0.1324024796485901,0.1640028749825433
44,108259.8203125,0.747112512588501,0.01875709369778633,881.08935546875,0.22861969470977783,0.1439533680677414,0.17003312503220513
45,108434.3671875,0.7498670816421509,0.020024864003062248,863.9030151367188,0.22806139290332794,0.15517690777778625,0.15662195801269263
46,108508.59375,0.7498617172241211,0.020985187962651253,864.0514526367188,0.22783389687538147,0.16608378291130066,0.15170450002187863
47,108456.25,0.747121274471283,0.021619321778416634,878.98779296875,0.2279231697320938,0.176740363240242,0.1547867499757558
48,108303.3984375,0.7419916987419128,0.021942421793937683,907.9675903320312,0.22830303013324738,0.18725669384002686,0.14950270799454302
49,108110.3828125,0.7350727319717407,0.021998783573508263,951.0,0.22893232107162476,0.19776728749275208,0.15105662500718608
50,107943.8203125,0.7271254658699036,0.02185424044728279,1007.0856323242188,0.2297499179840088,0.20840872824192047,0.14982266700826585
51,107850.375,0.7189712524414062,0.021586623042821884,1072.7354736328125,0.23067234456539154,0.2192991077899933,0.15164283302146941
52,107842.0,0.7113983631134033,0.021275674924254417,1141.480712890625,0.2315978705883026,0.23052328824996948,0.16425537504255772
53,107896.4609375,0.7050840258598328,0.0209934264421463,1204.6885986328125,0.23241829872131348,0.2421264350414276,0.15523445897269994
54,107971.0859375,0.7005339860916138,0.020796887576580048,1253.4356689453125,0.23303638398647308,0.25411495566368103,0.16179979196749628
55,108022.5859375,0.6980499029159546,0.020722554996609688,1280.7034912109375,0.23338305950164795,0.2664623558521271,0.18673499999567866
56,108024.3515625,0.697715699672699,0.020785346627235413,1283.127685546875,0.23342975974082947,0.2791168689727783,0.1668294999981299
57,107974.328125,0.6994072794914246,0.020979002118110657,1261.653564453125,0.23319174349308014,0.29200905561447144,0.1648184169898741
58,107891.9765625,0.7028162479400635,0.02127937413752079,1221.01806640625,0.23272234201431274,0.30505886673927307,0.16833108302671462
59,107806.8515625,0.7074894905090332,0.021648559719324112,1168.3021240234375,0.2321002185344696,0.3181821405887604,0.16533583303680643
60,107745.234375,0.7128769755363464,0.022040650248527527,1111.2091064453125,0.23141378164291382,0.3312971591949463,0.16830666601890698
61,107719.828125,0.7183894515037537,0.022407926619052887,1056.538818359375,0.23074698448181152,0.34433114528656006,0.16028245899360627
62,107726.6484375,0.7234625816345215,0.02270681783556938,1009.28564453125,0.23016849160194397,0.3572264313697815,0.15670562500599772
63,107749.3359375,0.7276185154914856,0.022903284057974815,972.45166015625,0.22972643375396729,0.36994531750679016,0.1461102909524925
