step,loss,loss_bc1,loss_bc2,loss_phys,loss_data,mu,step_time_s
0,112832.0703125,0.8162038326263428,0.004454451147466898,3992.060791015625,0.26774176955223083,0.009999998845160007,0.0013726659817621112
1,271352.0,0.1338215172290802,0.06375287473201752,195717.453125,0.5587710738182068,0.017598677426576614,0.0014167909976094961
2,108728.046875,0.5826089382171631,0.11778593063354492,11026.3095703125,0.2766225337982178,0.024400927126407623,0.0012044580071233213
3,175373.765625,1.058282494544983,0.11324179172515869,30717.146484375,0.27504193782806396,0.028121277689933777,0.0010918750194832683
4,149986.6875,1.0336222648620605,0.05612669512629509,14217.078125,0.26794716715812683,0.030532145872712135,0.0013362499885261059
5,111757.1484375,0.8188246488571167,0.01486789621412754,1940.937255859375,0.2644695043563843,0.03275352716445923,0.001121666980907321
6,121478.875,0.6159762144088745,0.0009676016052253544,29727.779296875,0.300567090511322,0.03501005470752716,0.001095250016078353
7,140637.09375,0.5252501964569092,3.869333795591956e-06,55001.96484375,0.33109715580940247,0.037311799824237823,0.0011335409944877028
8,134289.875,0.5367653369903564,0.00045397327630780637,48160.9609375,0.3240697681903839,0.039761610329151154,0.0011099579860456288
9,117852.9921875,0.6028978228569031,0.0040724328719079494,27217.369140625,0.29938602447509766,0.042412951588630676,0.0011787919793277979
10,108339.8515625,0.6882895231246948,0.012821939773857594,10459.259765625,0.277694433927536,0.0451810285449028,0.0012587079545482993
11,108958.359375,0.7662373185157776,0.025363488122820854,3217.74609375,0.26580527424812317,0.04788178950548172,0.001330832950770855
12,114258.65625,0.8182235360145569,0.038370512425899506,2451.927490234375,0.26147323846817017,0.05033108592033386,0.001161874970421195
13,117878.5078125,0.8349230289459229,0.04852982610464096,3487.864501953125,0.2604535222053528,0.05243835225701332,0.0012457920238375664
14,117002.7109375,0.817000150680542,0.05397423356771469,3855.21630859375,0.26050055027008057,0.05424870178103447,0.00125745905097574
15,112787.3984375,0.7730277180671692,0.05475925654172897,3816.095947265625,0.2619260251522064,0.055925846099853516,0.001228167035151273
16,108160.1640625,0.7148299217224121,0.052281152456998825,4845.759765625,0.26603296399116516,0.057703305035829544,0.0011726249940693378
17,105502.609375,0.6535487771034241,0.048289891332387924,7976.75341796875,0.27341988682746887,0.05982903391122818,0.0011084580328315496
18,105561.3125,0.5981234908103943,0.04420604929327965,13009.935546875,0.2831842303276062,0.0625133365392685,0.0012373329955153167
19,107462.484375,0.5552409887313843,0.04091563820838928,18546.40625,0.29300424456596375,0.06588762253522873,0.0011205420014448464
20,109458.453125,0.5292263627052307,0.03883471339941025,22651.552734375,0.3000078499317169,0.06998571753501892,0.0010817080037668347
21,110100.828125,0.521556556224823,0.0380319245159626,23922.265625,0.3021971881389618,0.07475251704454422,0.0010927090188488364
22,109112.921875,0.5307129621505737,0.03834221139550209,22258.82421875,0.2994857430458069,0.0800701305270195,0.0011631250381469727
23,107284.6171875,0.5527951717376709,0.039469923824071884,18710.41015625,0.29347696900367737,0.08578705042600632,0.0011292079580016434
24,105668.140625,0.5826231837272644,0.04107141122221947,14665.501953125,0.28633183240890503,0.09174297749996185,0.0011539999977685511
25,104889.8671875,0.6148749589920044,0.04280504584312439,11146.98046875,0.2797488272190094,0.0977882444858551,0.0010927499970421195
26,104980.28125,0.6449329257011414,0.04435243830084801,8591.873046875,0.274598628282547,0.10379825532436371,0.0010982499807141721
27,105575.046875,0.669324517250061,0.04543204978108406,6991.7392578125,0.271076500415802,0.109683096408844,0.001131958037149161
28,106206.03125,0.6858566403388977,0.045828744769096375,6135.3515625,0.2690213918685913,0.11539231240749359,0.0012892920058220625
29,106522.8828125,0.6935974955558777,0.04543919488787651,5801.166015625,0.2681804597377777,0.12091495841741562,0.0013181670219637454
30,106397.546875,0.6927605271339417,0.04430507495999336,5855.83642578125,0.2683514654636383,0.12627552449703217,0.001210041984450072
31,105914.9296875,0.6844802498817444,0.04260481521487236,6265.095703125,0.2694132626056671,0.1315266191959381,0.0010811249958351254
32,105285.265625,0.6705038547515869,0.040601685643196106,7046.34765625,0.2712836265563965,0.13673993945121765,0.0010733749950304627
33,104733.1875,0.6528816819190979,0.03857283294200897,8202.580078125,0.273851603269577,0.14199666678905487,0.0011012080358341336
34,104410.3515625,0.633724570274353,0.036751989275217056,9670.68359375,0.2769200801849365,0.1473780870437622,0.0011533329961821437
35,104353.859375,0.6150418519973755,0.03530149534344673,11301.244140625,0.280182808637619,0.1529567539691925,0.0015256659826263785
36,104491.265625,0.5986148118972778,0.034311093389987946,12874.2685546875,0.2832441031932831,0.1587887853384018,0.0012662080116569996
37,104683.9453125,0.5858669877052307,0.033809732645750046,14147.6064453125,0.2856866419315338,0.16490790247917175,0.0010945830144919455
38,104792.5,0.5777302980422974,0.03377901390194893,14924.478515625,0.2871708571910858,0.17132240533828735,0.0009881670121103525
39,104737.5,0.5745449662208557,0.03416237607598305,15113.751953125,0.28753018379211426,0.17801542580127716,0.0012431250070221722
40,104526.8203125,0.5760427117347717,0.03486974537372589,14754.0546875,0.28681522607803345,0.18494857847690582,0.001190165989100933
41,104237.765625,0.5814302563667297,0.03577996790409088,13990.1298828125,0.28526607155799866,0.19206808507442474,0.0011620000004768372
42,103968.65625,0.5895501971244812,0.03674386069178581,13016.302734375,0.2832295000553131,0.19931218028068542,0.0011149589554406703
43,103790.140625,0.5990775227546692,0.0375918447971344,12016.8916015625,0.2810630798339844,0.2066187560558319,0.0011385410325601697
44,103719.3203125,0.6087029576301575,0.03814956918358803,11127.6396484375,0.27906426787376404,0.21393230557441711,0.00109270797111094
45,103723.734375,0.6172796487808228,0.03826348856091499,10425.5654296875,0.27743858098983765,0.22120943665504456,0.0012108749942854047
46,103745.625,0.6239208579063416,0.03783193230628967,9940.2294921875,0.27630117535591125,0.2284223884344101,0.00118320801993832
47,103731.5234375,0.6280509829521179,0.036831725388765335,9673.6513671875,0.2756960391998291,0.23556044697761536,0.0011758750188164413
48,103653.6875,0.6294164657592773,0.03532867133617401,9617.41015625,0.27561765909194946,0.24262920022010803,0.001140250009484589
49,103516.25,0.6280638575553894,0.03346485272049904,9760.681640625,0.27602699398994446,0.24964812397956848,0.0010870410478673875
50,103346.9921875,0.6242966055870056,0.031427424401044846,10088.78515625,0.27685806155204773,0.2566469609737396,0.0011291659902781248
51,103181.2578125,0.6186227202415466,0.029410112649202347,10576.166015625,0.2780180275440216,0.2636615037918091,0.001295458001550287
52,103045.5546875,0.6116951107978821,0.027580952271819115,11179.4296875,0.27938520908355713,0.2707292437553406,0.0011226669885218143
53,102947.796875,0.6042494773864746,0.02606322430074215,11835.35546875,0.28081172704696655,0.2778852581977844,0.0012559170136228204
54,102876.2265625,0.5970335006713867,0.024929635226726532,12466.5419921875,0.28213366866111755,0.2851584851741791,0.00100658304290846
55,102806.9140625,0.5907282829284668,0.0242045558989048,12994.38671875,0.2831924259662628,0.2925688922405243,0.0012823750148527324
56,102715.9453125,0.5858715772628784,0.02386852167546749,13355.7333984375,0.28386205434799194,0.30012547969818115,0.0015967920189723372
57,102590.421875,0.5827958583831787,0.023861708119511604,13517.1103515625,0.2840755581855774,0.3078259527683258,0.001336042012553662
58,102432.9296875,0.5815954208374023,0.024085765704512596,13480.86328125,0.28383946418762207,0.3156577944755554,0.0011004580301232636
59,102257.53125,0.582127571105957,0.0244075246155262,13280.833984375,0.2832318842411041,0.3236008286476135,0.0012518329895101488
60,102080.0,0.5840451717376709,0.02466956526041031,12970.2412109375,0.2823828458786011,0.3316308856010437,0.0010556249762885273
61,101908.3828125,0.58684903383255,0.024711964651942253,12607.7109375,0.28144571185112,0.33972400426864624,0.0011643339530564845
62,101739.34375,0.5899490714073181,0.024405280128121376,12247.076171875,0.280568391084671,0.3478602468967438,0.001042792049702257
63,101561.671875,0.5927255749702454,0.023687241598963737,11933.236328125,0.2798715829849243,0.35602694749832153,0.0009640830103307962
64,101363.5625,0.5945860743522644,0.02258889749646187,11702.33203125,0.2794373631477356,0.36422038078308105,0.0012387909810058773
65,101138.7734375,0.5950209498405457,0.0212370827794075,11582.42578125,0.27930548787117004,0.37244632840156555,0.0011082079727202654
66,100887.6328125,0.5936568379402161,0.01982835866510868,11591.6318359375,0.27947482466697693,0.38071948289871216,0.0012497499701566994
67,100613.671875,0.5903120636940002,0.018583986908197403,11733.46875,0.2799059748649597,0.38906195759773254,0.0011447080178186297
68,100319.125,0.5850433111190796,0.017702527344226837,11992.0166015625,0.28052520751953125,0.3975014388561249,0.001123208028730005
69,100003.1640625,0.5781696438789368,0.017322935163974762,12330.7236328125,0.2812317907810211,0.40606871247291565,0.001231374975759536
70,99663.734375,0.5702534317970276,0.017499560490250587,12697.28515625,0.2819114923477173,0.41479501128196716,0.0010501669603399932
71,99300.21875,0.5620251893997192,0.0181796345859766,13033.908203125,0.2824583053588867,0.42370879650115967,0.0011052500340156257
72,98913.2734375,0.5542575120925903,0.019181573763489723,13289.5634765625,0.28279802203178406,0.432832807302475,0.0014504999853670597
73,98501.5625,0.5476098656654358,0.02019410952925682,13430.4755859375,0.28290683031082153,0.44218185544013977,0.001154957979451865
74,98059.875,0.5424787402153015,0.02083469182252884,13447.1728515625,0.2828136086463928,0.45176181197166443,0.0013541249791160226
75,97583.3515625,0.5388866662979126,0.020787615329027176,13357.48828125,0.2825842797756195,0.46157005429267883,0.0011721249902620912
76,97074.1953125,0.5364400744438171,0.019971752539277077,13203.53125,0.28229475021362305,0.47159746289253235,0.0010428340174257755
77,96540.6328125,0.5343760848045349,0.01862194389104843,13040.1533203125,0.28200674057006836,0.4818318784236908,0.0013022079947404563
78,95985.4296875,0.5317206382751465,0.01719319261610508,12918.21484375,0.2817583382129669,0.49226298928260803,0.001159665989689529
79,95399.1015625,0.5275494456291199,0.016125129535794258,12873.9931640625,0.2815764844417572,0.5028875470161438,0.0010371669777669013
80,94771.328125,0.5212878584861755,0.015603262931108475,12932.2294921875,0.28149986267089844,0.5137128233909607,0.0010864160140044987
81,94105.703125,0.5129112601280212,0.015426249243319035,13112.66796875,0.28159284591674805,0.5247566103935242,0.0012497500283643603
82,93413.8046875,0.5029131770133972,0.015054541639983654,13424.279296875,0.28192758560180664,0.5360432863235474,0.001055374974384904
83,92702.6640625,0.4920279085636139,0.013938968069851398,13852.2744140625,0.282537043094635,0.5475983619689941,0.0010909579577855766
84,91981.2578125,0.4808488190174103,0.012028845027089119,14356.6513671875,0.28336837887763977,0.5594441294670105,0.000930874957703054
85,91263.40625,0.469581663608551,0.009949823841452599,14882.5654296875,0.28427690267562866,0.5715986490249634,0.0009431249927729368
86,90547.3203125,0.4581374228000641,0.008535538800060749,15371.783203125,0.2850823998451233,0.5840774178504944,0.0011577080003917217
87,89820.6484375,0.4465288519859314,0.008212997578084469,15779.6220703125,0.28566837310791016,0.5968940258026123,0.0010742919985204935
88,89091.234375,0.43517085909843445,0.008737324737012386,16094.7548828125,0.2860565781593323,0.6100570559501648,0.0011092920321971178
89,88371.59375,0.42462652921676636,0.00922263041138649,16348.1318359375,0.2863854467868805,0.6235644817352295,0.0010695000528357923
90,87665.0703125,0.414902001619339,0.008844724856317043,16610.0390625,0.28680360317230225,0.6374035477638245,0.0010669580078683794
91,86986.0,0.40507662296295166,0.00796504132449627,16944.75390625,0.2873707711696625,0.6515603065490723,0.0010655419901013374
92,86321.09375,0.39397132396698,0.007692726794630289,17346.923828125,0.2880776822566986,0.6660336852073669,0.0010156669886782765
