step,loss,loss_bc1,loss_bc2,loss_phys,loss_data,mu,step_time_s
0,1250920.625,1.839712381362915,6.775603105779737e-05,106654.171875,0.4008314311504364,-0.009999998845160007,0.1653055420028977
1,990151.6875,1.7297017574310303,3.777096571866423e-05,81680.7421875,0.3703168034553528,-0.01962965726852417,0.15828633296769112
2,770478.75,1.6261065006256104,0.0003805523447226733,60748.5546875,0.3445087671279907,-0.028606031090021133,0.15751424996415153
3,584481.6875,1.5264204740524292,0.001030676648952067,43141.40234375,0.322579562664032,-0.03667517006397247,0.16648537496803328
4,430437.03125,1.4314206838607788,0.0020155119709670544,28678.892578125,0.30446451902389526,-0.04354102537035942,0.1565584999625571
5,307398.53125,1.3410766124725342,0.0033844534773379564,17266.240234375,0.29002779722213745,-0.04898875951766968,0.3640599999926053
6,214745.65625,1.2553355693817139,0.005165514070540667,8841.638671875,0.2791500389575958,-0.053015656769275665,0.15139733295654878
7,151740.515625,1.174511194229126,0.007333367131650448,3328.43408203125,0.2717146873474121,-0.05585695430636406,0.14761487499345094
8,116758.2734375,1.0993491411209106,0.009782201610505581,557.7615356445312,0.26752525568008423,-0.05791950598359108,0.16956324997590855
9,106493.0078125,1.0311338901519775,0.012308652512729168,188.25401306152344,0.26621389389038086,-0.059690311551094055,0.14581129199359566
10,115225.6171875,0.971792995929718,0.01461460068821907,1631.77099609375,0.2671467065811157,-0.061638638377189636,0.15670449996832758
11,134680.0,0.923748791217804,0.016392773017287254,4039.6455078125,0.26938560605049133,-0.06411239504814148,0.15808308398118243
12,155470.171875,0.8890641331672668,0.017433591187000275,6454.8564453125,0.2718318998813629,-0.06727857887744904,0.15674833301454782
13,169927.8125,0.8684854507446289,0.017671877518296242,8103.8525390625,0.27356112003326416,-0.07114069908857346,0.16830216598464176
14,174145.046875,0.8614120483398438,0.017166320234537125,8601.3115234375,0.27408647537231445,-0.075595423579216,0.16668779199244455
15,168013.984375,0.8665103912353516,0.01604510098695755,7948.505859375,0.27337849140167236,-0.08048132061958313,0.1652451250120066
16,154147.734375,0.8821856379508972,0.01446290872991085,6421.1142578125,0.2717398703098297,-0.08560767024755478,0.15977174998261034
17,136650.53125,0.9067174196243286,0.012578163295984268,4445.1328125,0.2696555256843567,-0.09077198803424835,0.16321799997240305
18,120027.1640625,0.9381991624832153,0.010545941069722176,2488.499755859375,0.26765888929367065,-0.09577779471874237,0.1637755410047248
19,108219.078125,0.9743600487709045,0.008518148213624954,966.5048217773438,0.2662147581577301,-0.10045908391475677,0.16743825003504753
20,103679.7421875,1.0123162269592285,0.006641202140599489,151.8388214111328,0.26560941338539124,-0.10470873862504959,0.16330004099290818
21,106514.6875,1.048351764678955,0.005047698505222797,90.88803100585938,0.2658520042896271,-0.10849959403276443,0.16400674998294562
22,114060.03125,1.0780977010726929,0.0038336480502039194,560.0256958007812,0.26662975549697876,-0.11188416182994843,0.15060900000389665
23,121832.53125,1.097675085067749,0.0030238465406000614,1149.5220947265625,0.267424076795578,-0.11496841162443161,0.1488016250077635
24,125987.71875,1.1052496433258057,0.0025665864814072847,1493.830810546875,0.26779836416244507,-0.11787266284227371,0.14622133399825543
25,125157.484375,1.1013315916061401,0.002378439763560891,1451.887451171875,0.26760873198509216,-0.12069832533597946,0.15154433395946398
26,120319.9375,1.0879504680633545,0.002384514780715108,1101.9454345703125,0.2669847905635834,-0.1235082820057869,0.15360341704217717
27,113638.6796875,1.0677927732467651,0.0025261605624109507,634.0601806640625,0.2661905288696289,-0.1263197362422943,0.154678332968615
28,107323.2265625,1.0436490774154663,0.002753140637651086,241.75125122070312,0.2654883563518524,-0.1291058361530304,0.1685762920533307
29,102900.8515625,1.0180951356887817,0.0030164318159222603,52.46399688720703,0.2650529146194458,-0.1318027228116989,0.16355304198805243
30,100942.390625,0.9933035969734192,0.003267190419137478,102.03768157958984,0.2649395763874054,-0.13431967794895172,0.1674947920255363
31,101158.9375,0.9709534049034119,0.0034610482398420572,345.2392578125,0.2650981545448303,-0.13655120134353638,0.1599877080298029
32,102721.1328125,0.9522160887718201,0.0035639051347970963,687.771484375,0.26541322469711304,-0.13839054107666016,0.16659579199040309
33,104638.203125,0.9377939701080322,0.0035564308054745197,1023.7410278320312,0.2657507061958313,-0.13974428176879883,0.17326437501469627
34,106072.6484375,0.9279859066009521,0.003434988437220454,1266.4556884765625,0.265997052192688,-0.1405467391014099,0.16691233403980732
35,106529.125,0.9227544665336609,0.003210057271644473,1366.65869140625,0.2660827338695526,-0.14077192544937134,0.1668902499950491
36,105907.3125,0.9217911958694458,0.002902603941038251,1317.1942138671875,0.2659894824028015,-0.14044131338596344,0.15857879200484604
37,104444.0703125,0.9245678782463074,0.0025398938450962305,1146.755126953125,0.265743613243103,-0.13962623476982117,0.1530945830163546
38,102585.046875,0.9303796291351318,0.0021515151020139456,906.6536254882812,0.26540112495422363,-0.13844546675682068,0.14741550001781434
39,100826.953125,0.9383862614631653,0.0017656792188063264,654.6724243164062,0.2650287449359894,-0.13705848157405853,0.14608629199210554
40,99571.6328125,0.947648286819458,0.001406245050020516,440.1493835449219,0.26468610763549805,-0.1356545090675354,0.14901995897525921
41,99023.34375,0.9571818709373474,0.0010906223906204104,293.16827392578125,0.2644125521183014,-0.13443686068058014,0.15509099996415898
42,99152.0625,0.966017484664917,0.0008286092197522521,220.32366943359375,0.2642214894294739,-0.13360221683979034,0.15579770895419642
43,99729.546875,0.9732791781425476,0.0006226097466424108,207.5274658203125,0.26410287618637085,-0.1333167999982834,0.15802525001345202
44,100424.3359375,0.9782678484916687,0.0004689405905082822,228.6632080078125,0.26403242349624634,-0.13369424641132355,0.1690402920357883
45,100922.296875,0.9805360436439514,0.00036002564593218267,256.8710632324219,0.26398420333862305,-0.13478118181228638,0.16177529201377183
46,101028.8828125,0.9799356460571289,0.0002867317816708237,274.26995849609375,0.2639414668083191,-0.1365537941455841,0.1653817500337027
47,100715.8828125,0.9766160845756531,0.0002402441605227068,276.6348876953125,0.2639016807079315,-0.1389244645833969,0.16484370798571035
48,100103.796875,0.9709826707839966,0.00021302615641616285,272.03509521484375,0.2638746201992035,-0.1417546272277832,0.17186362500069663
49,99396.2265625,0.9636284112930298,0.00019896325829904526,274.96124267578125,0.2638756036758423,-0.14487026631832123,0.16281870799139142
50,98797.796875,0.9552558660507202,0.00019299911218695343,298.8997497558594,0.2639167010784149,-0.1480783224105835,0.16988558298908174
51,98445.53125,0.9466005563735962,0.00019068882102146745,350.24072265625,0.2640000283718109,-0.15118367969989777,0.16647508298046887
52,98373.7890625,0.9383520483970642,0.00018802747945301235,425.5665588378906,0.2641153335571289,-0.15400642156600952,0.15447024995228276
53,98520.203125,0.9311044812202454,0.00018158473540097475,512.7360229492188,0.26424193382263184,-0.15639817714691162,0.14551208401098847
54,98762.453125,0.9253098368644714,0.00016896634770091623,595.0220947265625,0.2643544375896454,-0.15825550258159637,0.14753529202425852
55,98969.46875,0.9212542772293091,0.0001492542214691639,656.4690551757812,0.2644296884536743,-0.1595279723405838,0.14673916599713266
56,99046.96875,0.9190564155578613,0.00012327541480772197,686.4545288085938,0.2644524574279785,-0.16022013127803802,0.15093054104363546
57,98963.5859375,0.9186637997627258,9.344667341792956e-05,682.3436279296875,0.26441892981529236,-0.1603873074054718,0.1567832500441
58,98750.6015625,0.9198826551437378,6.323953130049631e-05,649.1677856445312,0.2643360495567322,-0.1601271778345108,0.1543220840394497
59,98481.6171875,0.9223926067352295,3.6370838643051684e-05,597.44970703125,0.2642190456390381,-0.15956808626651764,0.17116224998608232
60,98239.6171875,0.925786018371582,1.5941690435283817e-05,539.5333251953125,0.26408651471138,-0.15885554254055023,0.16314904094906524
61,98086.203125,0.9296035170555115,3.7577947296085767e-06,486.1520690917969,0.263956218957901,-0.1581374853849411,0.16056724998634309
62,98042.1015625,0.9333783984184265,1.0165190911237687e-09,444.04217529296875,0.26384130120277405,-0.15754927694797516,0.16657825000584126
63,98085.3828125,0.9366785287857056,3.343729304106091e-06,415.3447265625,0.26374930143356323,-0.15719972550868988,0.1648559169843793
64,98165.671875,0.9391531944274902,1.1431632628955413e-05,398.55279541015625,0.26368248462677,-0.15716013312339783,0.16682729101739824
65,98227.3359375,0.9405642747879028,2.1566605937550776e-05,390.51116943359375,0.2636398375034332,-0.15745802223682404,0.1667164170066826
66,98231.5625,0.9408077597618103,3.13770433422178e-05,388.40338134765625,0.26361918449401855,-0.1580764800310135,0.1669303749804385
67,98168.859375,0.9399181008338928,3.927584839402698e-05,390.9498596191406,0.26361849904060364,-0.1589588224887848,0.1618523329962045
