step,loss,loss_bc1,loss_bc2,loss_phys,loss_data,mu,step_time_s
0,3812812.75,1.839712381362915,6.775603105779737e-05,21070.662109375,0.3626727759838104,-0.009999999776482582,0.15444095898419619
1,3488361.75,1.7189409732818604,1.724940557323862e-05,16260.236328125,0.33148398995399475,-0.02001107484102249,0.34598912502406165
2,3204789.5,1.6026489734649658,3.478098278719699e-06,12029.662109375,0.3043321371078491,-0.030043218284845352,0.15806587500264868
3,2963981.5,1.4909887313842773,7.657780224690214e-05,8421.7900390625,0.2814032733440399,-0.04007674753665924,0.1454533749492839
4,2767650.5,1.3848294019699097,0.0002642227918840945,5476.00732421875,0.2628593444824219,-0.050061244517564774,0.147235875017941
5,2615395.5,1.2846097946166992,0.0005881080869585276,3195.293701171875,0.24865563213825226,-0.05991359055042267,0.14729212503880262
6,2505853.0,1.1908085346221924,0.001054410939104855,1565.583984375,0.23865102231502533,-0.06951366364955902,0.15376200003083795
7,2436504.0,1.1041537523269653,0.0016318330308422446,553.505615234375,0.23258700966835022,-0.07869994640350342,0.15623695799149573
8,2402928.25,1.025659441947937,0.0022348135244101286,93.09229278564453,0.2300129532814026,-0.0872638002038002,0.1500543329748325
9,2398202.25,0.9567335844039917,0.0027339106891304255,74.8350830078125,0.23022478818893433,-0.0949428528547287,0.1680589159950614
10,2412630.75,0.8992370367050171,0.0029930805321782827,343.8057861328125,0.2322373241186142,-0.10143105685710907,0.1617660410120152
11,2434477.5,0.8550712466239929,0.0029222145676612854,716.0694580078125,0.2348606437444687,-0.10643547773361206,0.16198058298323303
12,2452585.5,0.8253422975540161,0.0025231540203094482,1022.6493530273438,0.23696966469287872,-0.10977457463741302,0.1640415409929119
13,2459573.0,0.8099422454833984,0.0018898425623774529,1158.00732421875,0.2378273904323578,-0.11145142465829849,0.1643966249539517
14,2453174.0,0.8078659176826477,0.0011702155461534858,1097.3839111328125,0.23721608519554138,-0.11164932698011398,0.16383375000441447
15,2435564.0,0.8176469802856445,0.0005260167527012527,882.9880981445312,0.2353658378124237,-0.11067729443311691,0.16740587499225512
16,2411770.25,0.8375644087791443,0.00010330394434276968,597.2935180664062,0.2327943742275238,-0.10892380774021149,0.1622234159731306
17,2387937.5,0.8656051158905029,1.2907331438327674e-05,335.20196533203125,0.23013423383235931,-0.10684197396039963,0.16490616602823138
18,2369660.5,0.8992807865142822,0.00031748306355439126,178.3520050048828,0.2279682755470276,-0.10494740307331085,0.15256324998335913
19,2360446.0,0.9354110956192017,0.0010233721695840359,172.71376037597656,0.2266785353422165,-0.10378571599721909,0.14611929201055318
20,2360534.0,0.9700403213500977,0.0020797348115593195,312.975830078125,0.22632907330989838,-0.10383661836385727,0.14321604097494856
21,2366674.5,0.9988242387771606,0.003391470992937684,542.26904296875,0.22663986682891846,-0.10539344698190689,0.14734729198971763
22,2373593.5,1.0180798768997192,0.0048491996712982655,776.2286376953125,0.22712229192256927,-0.10851722210645676,0.15330600005108863
23,2376651.0,1.0258777141571045,0.00636494904756546,942.5289306640625,0.22733324766159058,-0.1130937859416008,0.15666083403630182
24,2373719.75,1.0222257375717163,0.007890069857239723,1007.3980102539062,0.22706075012683868,-0.11892392486333847,0.15324487502221018
25,2365304.75,1.0085066556930542,0.009411446750164032,976.3436279296875,0.22634153068065643,-0.12578576803207397,0.17013162496732548
26,2353615.75,0.9868701696395874,0.01094175036996603,880.5023193359375,0.22537465393543243,-0.1334610879421234,0.16821700002765283
27,2341432.25,0.9598277807235718,0.012514516711235046,760.7134399414062,0.224412202835083,-0.14173974096775055,0.16145241702906787
28,2331138.25,0.9300095438957214,0.014184952713549137,654.3533325195312,0.22366532683372498,-0.150416299700737,0.16577300004428253
29,2324054.25,0.899967610836029,0.016033418476581573,586.3037109375,0.22323955595493317,-0.1592889130115509,0.16177499998593703
30,2320175.5,0.8719996809959412,0.018167397007346153,565.2237548828125,0.22311022877693176,-0.16816774010658264,0.1690383329987526
31,2318361.5,0.8479759693145752,0.02071823552250862,585.5932006835938,0.2231433391571045,-0.17689651250839233,0.16952570900321007
32,2316915.25,0.8292098641395569,0.02383049950003624,634.6299438476562,0.22315478324890137,-0.18538379669189453,0.1659890420269221
33,2314305.75,0.8164056539535522,0.027645817026495934,700.9990844726562,0.22298304736614227,-0.1936330795288086,0.17135274998145178
34,2309735.5,0.8096725344657898,0.03228459879755974,781.350830078125,0.22254617512226105,-0.20175784826278687,0.1491539590060711
35,2303356.0,0.8085856437683105,0.03782837837934494,882.0282592773438,0.22186264395713806,-0.20997057855129242,0.14593225001590326
36,2296097.25,0.812244176864624,0.04430526867508888,1015.6192626953125,0.22103406488895416,-0.2185404896736145,0.14560087502468377
37,2289217.0,0.8193257451057434,0.051680248230695724,1194.1002197265625,0.22019970417022705,-0.22772462666034698,0.14617995894514024
38,2283760.25,0.8281438946723938,0.05985231325030327,1421.289794921875,0.21948184072971344,-0.23769629001617432,0.15090341703034937
39,2280112.0,0.8367530107498169,0.06866395473480225,1687.7283935546875,0.2189401537179947,-0.24851082265377045,0.15140608296496794
40,2277842.0,0.8431417346000671,0.07792221754789352,1970.5018310546875,0.21855385601520538,-0.2601262032985687,0.1593274170299992
41,2275936.0,0.8455334305763245,0.08742886036634445,2239.12158203125,0.2182415872812271,-0.2724508047103882,0.16913508396828547
42,2273324.25,0.8427157402038574,0.09700992703437805,2465.46630859375,0.2179105281829834,-0.28538089990615845,0.17039095901418477
43,2269430.5,0.8342865705490112,0.10653862357139587,2633.373291015625,0.217508465051651,-0.29881641268730164,0.16532537498278543
44,2264420.75,0.8207053542137146,0.11595575511455536,2743.345947265625,0.2170480340719223,-0.31266263127326965,0.16672095900867134
45,2259051.0,0.8031772971153259,0.12528757750988007,2810.993896484375,0.21659235656261444,-0.3268279731273651,0.17169195803580806
46,2254219.0,0.7834029793739319,0.13466444611549377,2860.769287109375,0.21621261537075043,-0.341223806142807,0.16834933299105614
47,2250488.75,0.7632871270179749,0.14433030784130096,2918.483642578125,0.21594351530075073,-0.35576894879341125,0.16550254198955372
48,2247835.0,0.7446458339691162,0.1546245962381363,3005.522705078125,0.2157607525587082,-0.3703988790512085,0.1698685419978574
49,2245733.75,0.7289503216743469,0.1659284383058548,3136.557861328125,0.21559321880340576,-0.385076642036438,0.16125245799776167
50,2243529.75,0.7171328663825989,0.17858397960662842,3320.34912109375,0.21536259353160858,-0.3998001515865326,0.14675658399937674
51,2240853.25,0.7094862461090088,0.1928068995475769,3561.56787109375,0.21502678096294403,-0.4146004915237427,0.14424508303636685
52,2237826.5,0.7056502103805542,0.20861880481243134,3860.987548828125,0.21460135281085968,-0.42953014373779297,0.14454208296956494
53,2234941.25,0.7046805024147034,0.2258133441209793,4213.21826171875,0.21414706110954285,-0.44464510679244995,0.15153170796111226
54,2232707.25,0.7051864266395569,0.24395990371704102,4603.35205078125,0.2137332260608673,-0.4599885046482086,0.1547563339699991
55,2231308.75,0.7055459022521973,0.2624485492706299,5005.736328125,0.21340087056159973,-0.47558173537254333,0.16325120901456103
56,2230494.75,0.7042005658149719,0.28057846426963806,5387.705078125,0.21314780414104462,-0.4914235472679138,0.15914462500950322
57,2229783.5,0.6999946236610413,0.2976808547973633,5718.26904296875,0.21294443309307098,-0.5074936747550964,0.1520637500216253
58,2228831.75,0.6924574375152588,0.3132532238960266,5978.34033203125,0.21276627480983734,-0.52375727891922,0.15508591599063948
59,2227667.25,0.6819173693656921,0.32705938816070557,6166.93798828125,0.21261529624462128,-0.5401690006256104,0.15881566697498783
60,2226626.25,0.6694085001945496,0.3391823470592499,6300.64892578125,0.21251370012760162,-0.5566776990890503,0.1560898749739863
61,2226046.75,0.6564127802848816,0.35000333189964294,6407.0791015625,0.212476447224617,-0.5732329487800598,0.16155408299528062
62,2225988.5,0.6445145606994629,0.36010560393333435,6516.013671875,0.21248750388622284,-0.5897935032844543,0.16171129199210554
63,2226197.5,0.6350463628768921,0.3701033294200897,6651.8125,0.21250173449516296,-0.6063351035118103,0.1815504579572007
64,2226330.25,0.628808319568634,0.38043996691703796,6828.96142578125,0.21247225999832153,-0.6228548884391785,0.16457770799752325
65,2226237.25,0.6259218454360962,0.39121830463409424,7050.26513671875,0.21238182485103607,-0.6393693089485168,0.16288070799782872
66,2226045.5,0.6258381009101868,0.4021415710449219,7306.55322265625,0.212251678109169,-0.6559064984321594,0.14995754201663658
67,2225992.0,0.6274884343147278,0.4125702679157257,7577.33642578125,0.212122842669487,-0.6724956631660461,0.15238395798951387
68,2226181.5,0.629554271697998,0.4216819703578949,7834.03515625,0.21202746033668518,-0.6891577243804932,0.1487221669522114
69,2226492.0,0.6307970285415649,0.4286961555480957,8046.79736328125,0.21197380125522614,-0.7058994770050049,0.15092737501254305
70,2226703.75,0.6303873062133789,0.4330858886241913,8193.6162109375,0.21195369958877563,-0.7227119207382202,0.1546430829912424
71,2226705.25,0.6281118392944336,0.4347206950187683,8267.763671875,0.21195952594280243,-0.7395726442337036,0.1540192500106059
72,2226573.75,0.6243970990180969,0.43389055132865906,8279.60546875,0.21199169754981995,-0.7564505338668823,0.166080208029598
73,2226467.75,0.6201378703117371,0.4312107563018799,8252.0390625,0.21205076575279236,-0.7733124494552612,0.16588312498060986
74,2226465.25,0.6164071559906006,0.427463173866272,8212.51953125,0.21212568879127502,-0.7901303768157959,0.16954762500245124
75,2226500.75,0.61414635181427,0.423380047082901,8184.9375,0.21219293773174286,-0.8068870902061462,0.1680855000158772
76,2226454.0,0.6139166355133057,0.4194658100605011,8184.146484375,0.21222972869873047,-0.8235791325569153,0.1647772919968702
77,2226280.5,0.6157703995704651,0.41589757800102234,8213.7763671875,0.21222922205924988,-0.8402153253555298,0.16858920897357166
78,2226044.25,0.6192796230316162,0.4125261902809143,8266.634765625,0.212203711271286,-0.8568121194839478,0.16742075001820922
79,2225845.25,0.6236639022827148,0.408993661403656,8327.38671875,0.2121746689081192,-0.8733871579170227,0.16522495896788314
80,2225720.75,0.6280245184898376,0.4048800766468048,8376.9423828125,0.21215926110744476,-0.8899531960487366,0.1645491660456173
81,2225625.25,0.6315833926200867,0.3998710811138153,8398.41015625,0.2121639996767044,-0.9065144062042236,0.15356687497114763
82,2225494.75,0.6338905692100525,0.3938543200492859,8382.4052734375,0.21218819916248322,-0.9230653047561646,0.14901216700673103
83,2225317.5,0.634914755821228,0.3869624137878418,8330.1162109375,0.2122296690940857,-0.9395925998687744,0.14636016701115295
84,2225138.0,0.6350107192993164,0.37952545285224915,8252.3662109375,0.21228593587875366,-0.9560787081718445,0.1498294160119258
85,2225008.25,0.6347726583480835,0.37198585271835327,8165.703125,0.21235157549381256,-0.9725065231323242,0.1548457500175573
86,2224934.5,0.634831964969635,0.36478477716445923,8087.1474609375,0.2124163955450058,-0.9888635277748108,0.1574067920446396
87,2224881.25,0.6356754899024963,0.35825392603874207,8029.583984375,0.21246851980686188,-1.005144476890564,0.1619773749844171
88,2224814.5,0.6375090479850769,0.3525536358356476,7999.0908203125,0.21250082552433014,-1.021351933479309,0.16728133300784975
89,2224734.25,0.6402243375778198,0.3476577699184418,7994.2431640625,0.21251463890075684,-1.0374947786331177,0.16366887500043958
90,2224667.5,0.6434500217437744,0.3433946371078491,8007.3916015625,0.21251821517944336,-1.0535846948623657,0.1634749169461429
91,2224635.25,0.6466702222824097,0.339521586894989,8027.22314453125,0.21252131462097168,-1.0696327686309814,0.1648475420079194
92,2224629.25,0.649380624294281,0.33580735325813293,8042.24560546875,0.21253061294555664,-1.0856460332870483,0.16269379196455702
93,2224624.25,0.651228666305542,0.3321005702018738,8044.294921875,0.21254868805408478,-1.1016265153884888,0.16372391598997638
94,2224605.0,0.6521073579788208,0.32836678624153137,8030.96728515625,0.21257545053958893,-1.1175709962844849,0.16626270796405151
95,2224577.0,0.6521617770195007,0.3246879577636719,8006.0048828125,0.21260914206504822,-1.1334730386734009,0.1625691669760272
96,2224557.25,0.6517274975776672,0.32122603058815,7977.666015625,0.21264642477035522,-1.1493253707885742,0.32020383299095556
97,2224552.0,0.651212215423584,0.31817078590393066,7955.8115234375,0.2126818299293518,-1.1651225090026855,0.14905262499814853
98,2224551.75,0.6509722471237183,0.31567859649658203,7948.8466796875,0.21270917356014252,-1.1808627843856812,0.14673916599713266
99,2224541.75,0.6512094140052795,0.31382662057876587,7961.35009765625,0.2127242088317871,-1.1965491771697998,0.14346908399602398
100,2224519.25,0.6519268751144409,0.3125929832458496,7993.1591796875,0.21272680163383484,-1.212188482284546,0.15623508300632238
101,2224492.5,0.6529449820518494,0.3118658661842346,8039.6943359375,0.21272075176239014,-1.2277895212173462,0.15176354098366573
102,2224470.75,0.6539726853370667,0.3114778697490692,8093.5068359375,0.2127116322517395,-1.243361234664917,0.15874179196543992
103,2224454.0,0.6547030210494995,0.31125542521476746,8146.59423828125,0.2127043455839157,-1.2589104175567627,0.16800729202805087
104,2224434.25,0.6549163460731506,0.3110632300376892,8192.8115234375,0.2127017080783844,-1.2744406461715698,0.16179124999325722
105,2224407.0,0.654541015625,0.3108362853527069,8229.6005859375,0.2127046287059784,-1.2899521589279175,0.162679041037336
106,2224374.75,0.6536726951599121,0.31058552861213684,8258.544921875,0.21271228790283203,-1.3054429292678833,0.166690916987136
107,2224344.25,0.6525316834449768,0.3103800117969513,8284.3564453125,0.21272248029708862,-1.320910096168518,0.16555154096568003
108,2224319.25,0.6513869166374207,0.31031665205955505,8313.033203125,0.2127317488193512,-1.336351752281189,0.16147116699721664
109,2224296.25,0.6504723429679871,0.31047484278678894,8349.732421875,0.21273665130138397,-1.351767897605896,0.16568487498443574
110,2224270.5,0.6499156355857849,0.3108872175216675,8397.013671875,0.21273505687713623,-1.3671611547470093,0.16263787500793114
111,2224243.0,0.6497105360031128,0.31152209639549255,8454.18359375,0.21272742748260498,-1.3825361728668213,0.1556496670236811
112,2224216.75,0.6497336030006409,0.3122912645339966,8517.58984375,0.2127162516117096,-1.3978984355926514,0.14842420897912234
113,2224194.5,0.6497927904129028,0.31307411193847656,8581.8330078125,0.21270498633384705,-1.4132529497146606,0.14664279198041186
114,2224175.75,0.6497020721435547,0.31375476717948914,8641.6015625,0.2126965969800949,-1.428603172302246,0.14823041600175202
115,2224157.5,0.649343729019165,0.3142520785331726,8693.28515625,0.21269284188747406,-1.4439502954483032,0.1526900829630904
116,2224138.0,0.6487079858779907,0.31453830003738403,8736.0341796875,0.2126939743757248,-1.4592933654785156,0.16000958299264312
117,2224119.0,0.6478867530822754,0.31464168429374695,8771.79296875,0.21269889175891876,-1.4746304750442505,0.16321133397286758
118,2224102.5,0.6470397710800171,0.3146260380744934,8804.3330078125,0.2127055525779724,-1.4899592399597168,0.1616918329964392
119,2224088.5,0.6463347673416138,0.314564049243927,8837.7333984375,0.21271146833896637,-1.5052783489227295,0.1749319169903174
120,2224074.5,0.6458905339241028,0.3145078122615814,8874.916015625,0.21271471679210663,-1.5205878019332886,0.16309474996523932
121,2224059.5,0.6457399129867554,0.3144703805446625,8916.6689453125,0.21271468698978424,-1.5358890295028687,0.16413916600868106
122,2224044.25,0.6458280682563782,0.3144214451313019,8961.521484375,0.2127123326063156,-1.5511842966079712,0.16017291700700298
123,2224030.0,0.6460376977920532,0.3143020272254944,9006.38671875,0.21270954608917236,-1.5664758682250977,0.16622579196700826
124,2224017.0,0.6462326049804688,0.31404802203178406,9047.7431640625,0.21270841360092163,-1.5817654132843018,0.15896520897513255
125,2224004.0,0.6463120579719543,0.31361207365989685,9082.91796875,0.21271032094955444,-1.5970531702041626,0.16234458301914856
126,2223989.75,0.6462379693984985,0.3129844665527344,9111.0517578125,0.21271565556526184,-1.6123381853103638,0.16430875001242384
127,2223975.5,0.6460476517677307,0.31219300627708435,9133.2626953125,0.21272380650043488,-1.6276185512542725,0.16104999999515712
128,2223961.5,0.6458317041397095,0.31129226088523865,9152.1357421875,0.2127334028482437,-1.6428921222686768,0.14881541702197865
129,2223948.25,0.645693302154541,0.3103470504283905,9170.7099609375,0.21274271607398987,-1.6581573486328125,0.15277641703141853
130,2223935.25,0.645711362361908,0.30940866470336914,9191.3505859375,0.2127503901720047,-1.6734135150909424,0.1540050000185147
131,2223921.25,0.6459099650382996,0.30850306153297424,9215.0322265625,0.21275585889816284,-1.6886608600616455,0.1507066250196658
132,2223907.75,0.6462546586990356,0.30762380361557007,9241.087890625,0.2127595692873001,-1.7039003372192383,0.1538849999778904
133,2223894.5,0.6466640830039978,0.30674514174461365,9267.6845703125,0.21276266872882843,-1.719132900238037,0.15372066700365394
134,2223882.0,0.6470453143119812,0.30583441257476807,9292.6171875,0.21276646852493286,-1.7343591451644897,0.16898179199779406
135,2223869.75,0.6473286151885986,0.3048704266548157,9314.2802734375,0.21277184784412384,-1.7495789527893066,0.15701458300463855
136,2223857.5,0.6474892497062683,0.3038521111011505,9332.2490234375,0.21277901530265808,-1.7647916078567505,0.1635954999946989
137,2223845.5,0.6475505828857422,0.3028029203414917,9347.4013671875,0.21278753876686096,-1.7799959182739258,0.16888604103587568
138,2223833.75,0.6475722193717957,0.30176109075546265,9361.580078125,0.2127964347600937,-1.795190453529358,0.16691054200055078
139,2223823.0,0.647621750831604,0.3007678985595703,9376.818359375,0.2128046154975891,-1.81037437915802,0.1649822079925798
140,2223811.75,0.6477470397949219,0.29985377192497253,9394.6240234375,0.21281123161315918,-1.825547456741333,0.1665074159973301
141,2223801.0,0.6479558348655701,0.29902905225753784,9415.3896484375,0.21281610429286957,-1.840709924697876,0.16644233302213252
142,2223790.5,0.6482204794883728,0.2982846200466156,9438.501953125,0.21281962096691132,-1.8558626174926758,0.1650454160408117
143,2223780.5,0.648486852645874,0.29759681224823,9462.55859375,0.2128225713968277,-1.8710063695907593,0.1613763750065118
144,2223770.0,0.6486984491348267,0.29694101214408875,9486.08984375,0.212825745344162,-1.8861415386199951,0.14587820903398097
145,2223760.5,0.6488177180290222,0.2963006794452667,9508.0947265625,0.21282976865768433,-1.9012683629989624,0.14575333299580961
146,2223750.25,0.648840069770813,0.29567402601242065,9528.4775390625,0.21283461153507233,-1.916386365890503,0.1473622500197962
147,2223740.5,0.6487947702407837,0.2950735092163086,9548.009765625,0.21283987164497375,-1.9314950704574585,0.1513259169878438
148,2223730.75,0.6487276554107666,0.2945171296596527,9567.8583984375,0.21284495294094086,-1.946593999862671,0.15858354204101488
149,2223721.0,0.648682713508606,0.2940238416194916,9589.2099609375,0.21284915506839752,-1.9616830348968506,0.15279016603017226
150,2223711.75,0.6486849188804626,0.29360079765319824,9612.6728515625,0.21285220980644226,-1.9767625331878662,0.1673251249594614
151,2223702.5,0.6487334370613098,0.2932426333427429,9638.099609375,0.21285410225391388,-1.991832971572876,0.1615937079768628
152,2223693.0,0.648801863193512,0.2929316759109497,9664.6728515625,0.21285532414913177,-2.006895065307617,0.16696229198714718
153,2223683.75,0.6488531231880188,0.29264727234840393,9691.28125,0.2128564417362213,-2.021949529647827,0.16649758402490988
154,2223674.75,0.6488580703735352,0.29236921668052673,9716.9638671875,0.21285802125930786,-2.036996603012085,0.17045508400769904
155,2223665.75,0.6488051414489746,0.2920871376991272,9741.2900390625,0.21286024153232574,-2.0520362854003906,0.17424650001339614
156,2223657.0,0.6487064361572266,0.2918010950088501,9764.4287109375,0.21286296844482422,-2.067068338394165,0.17023733298992738
157,2223648.0,0.648590087890625,0.2915196120738983,9787.0751953125,0.21286582946777344,-2.082092761993408,0.16520375001709908
158,2223639.5,0.6484894752502441,0.2912523150444031,9809.9931640625,0.21286842226982117,-2.097109317779541,0.1656434170436114
159,2223631.0,0.6484267711639404,0.2910063564777374,9833.73828125,0.21287041902542114,-2.1121180057525635,0.16000312502728775
160,2223622.75,0.6484084129333496,0.29077965021133423,9858.3623046875,0.21287178993225098,-2.127119302749634,0.1484627079917118
161,2223614.0,0.648420512676239,0.2905629873275757,9883.4267578125,0.2128727287054062,-2.142113447189331,0.14979995804606006
