step,loss,loss_bc1,loss_bc2,loss_phys,loss_data,mu,step_time_s
0,183240.359375,1.3954650163650513,7.665756129426882e-06,5315.95947265625,0.3837713599205017,-0.009999999776482582,0.0014513750211335719
1,161458.125,1.2261273860931396,5.162341949471738e-07,1850.85205078125,0.36994484066963196,-0.017567265778779984,0.0019023750210180879
2,143434.328125,1.0655659437179565,1.027860434987815e-06,162.6927490234375,0.3671494126319885,-0.02287866547703743,0.0013242499553598464
3,129313.203125,0.9140238165855408,6.52865128358826e-06,322.3706970214844,0.3758779764175415,-0.028558647260069847,0.0011964589939452708
4,119419.8203125,0.7744394540786743,1.447692011424806e-05,2356.469482421875,0.3961796164512634,-0.035810161381959915,0.0012557079899124801
5,113807.765625,0.6498842835426331,2.2350237486534752e-05,6118.79931640625,0.4269829988479614,-0.0436907634139061,0.0011054580099880695
6,112119.1171875,0.5433692932128906,2.8280444894335233e-05,11217.75,0.4656160771846771,-0.05195854604244232,0.001152082986664027
7,113453.90625,0.4578886032104492,3.1166440749075264e-05,16935.33984375,0.5072658658027649,-0.06061816215515137,0.001069874968379736
8,116350.015625,0.3956644833087921,3.0848048481857404e-05,22258.95703125,0.5452151894569397,-0.06967024505138397,0.0012396249803714454
9,119212.9609375,0.35625365376472473,2.815718289639335e-05,26250.322265625,0.5733445286750793,-0.07908310741186142,0.0014284590142779052
10,120990.765625,0.3364589512348175,2.4327102437382564e-05,28458.130859375,0.588843047618866,-0.08879496157169342,0.0010835409630089998
11,121361.75,0.3324265480041504,2.0246301573934034e-05,28910.2890625,0.5920678377151489,-0.09872300922870636,0.0010603329865261912
12,120507.8125,0.3409043848514557,1.63626409630524e-05,27904.140625,0.5851160287857056,-0.10877123475074768,0.0011020000092685223
13,118846.125,0.35937967896461487,1.2867202713096049e-05,25836.44921875,0.5707042217254639,-0.11883605271577835,0.0014273750130087137
14,116845.015625,0.3858228921890259,9.836992830969393e-06,23106.951171875,0.5515478849411011,-0.12881135940551758,0.0013726670295000076
15,114918.25,0.41840827465057373,7.3019455157918856e-06,20070.568359375,0.5300613045692444,-0.1385943442583084,0.0012530829990282655
16,113370.5,0.45530787110328674,5.264560968498699e-06,17016.328125,0.5082285404205322,-0.14809203147888184,0.0013637079973705113
17,112375.0,0.4945700168609619,3.7000443171564257e-06,14160.8720703125,0.48756760358810425,-0.15722747147083282,0.001389249984640628
18,111972.421875,0.534064769744873,2.554137381594046e-06,11650.8681640625,0.469148188829422,-0.16594381630420685,0.0014212499954737723
19,112085.171875,0.5715001821517944,1.748126805978245e-06,9570.7998046875,0.45364177227020264,-0.17420515418052673,0.0012491659726947546
20,112545.6875,0.6045405268669128,1.1927842251679976e-06,7953.24169921875,0.44138267636299133,-0.18199406564235687,0.0012216250179335475
21,113140.34375,0.6310785412788391,8.061078915488906e-07,6789.890625,0.4324251711368561,-0.18930703401565552,0.001438374980352819
22,113665.9609375,0.6496151685714722,5.263301545710419e-07,6043.857421875,0.42660537362098694,-0.1961493343114853,0.0013712089858017862
23,113981.015625,0.6595439910888672,3.156339118959295e-07,5664.34912109375,0.4236223101615906,-0.20253023505210876,0.0012072920217178762
24,114029.484375,0.661162793636322,1.57193966288105e-07,5600.36279296875,0.42312824726104736,-0.20845867693424225,0.0014220420271158218
25,113832.9140625,0.6554635167121887,4.9706471827448695e-08,5807.93017578125,0.424786239862442,-0.21393948793411255,0.0013582499814219773
26,113463.8125,0.6438553929328918,1.461179510720001e-09,6249.9306640625,0.4282833933830261,-0.21897022426128387,0.0015112910186871886
27,113015.265625,0.6279217600822449,2.5016921867404562e-08,6891.70849609375,0.43331378698349,-0.2235388308763504,0.0014263750053942204
28,112575.78125,0.6092398762702942,1.336140655894269e-07,7696.21142578125,0.43955573439598083,-0.2276221513748169,0.0011240000021643937
29,112212.75,0.5892624855041504,3.4037248042295687e-07,8620.8037109375,0.4466566741466522,-0.2311854064464569,0.0010414579883217812
30,111964.828125,0.5692535638809204,6.605134785786504e-07,9616.34765625,0.4542306661605835,-0.23418232798576355,0.0012967499787919223
31,111841.3828125,0.5502616763114929,1.1159216910527903e-06,10628.384765625,0.46186718344688416,-0.2365557700395584,0.0014577500405721366
32,111827.140625,0.5331202149391174,1.740955667628441e-06,11599.935546875,0.4691500663757324,-0.23823890089988708,0.0011389160063117743
33,111889.828125,0.5184582471847534,2.588826873761718e-06,12475.466796875,0.4756828248500824,-0.2391567975282669,0.00108374998671934
34,111989.109375,0.5067139267921448,3.738446366696735e-06,13205.509765625,0.4811183214187622,-0.2392290085554123,0.001053249987307936
35,112085.453125,0.4981484115123749,5.30214310856536e-06,13751.2470703125,0.485188364982605,-0.23837335407733917,0.001029415987432003
36,112147.40625,0.49285784363746643,7.434992767230142e-06,14088.203125,0.4877268075942993,-0.23651127517223358,0.0010648330207914114
37,112156.3828125,0.49078693985939026,1.0346327144361567e-05,14208.33984375,0.48868313431739807,-0.23357439041137695,0.0010842080228030682
38,112108.0625,0.49174365401268005,1.4314257896330673e-05,14120.1220703125,0.48812147974967957,-0.2295115888118744,0.001164166023954749
39,112010.90625,0.49541518092155457,1.9703467842191458e-05,13846.6162109375,0.4862080514431,-0.22429509460926056,0.0012681250227615237
40,111882.140625,0.501386284828186,2.6986981538357213e-05,13422.060546875,0.4831874668598175,-0.21792414784431458,0.0009838329860940576
41,111742.546875,0.5091591477394104,3.6771863960893825e-05,12887.583984375,0.47935372591018677,-0.21042509377002716,0.0009906250052154064
42,111611.5078125,0.5181751251220703,4.983018516213633e-05,12286.89453125,0.4750211834907532,-0.20184800028800964,0.001120291999541223
43,111502.8671875,0.5278395414352417,6.71364541631192e-05,11662.3896484375,0.47049808502197266,-0.19226059317588806,0.001264624996110797
44,111422.671875,0.5375485420227051,8.991469803731889e-05,11052.2236328125,0.46606606245040894,-0.1817411631345749,0.0011231249663978815
45,111368.828125,0.5467179417610168,0.00011969991464866325,10488.4033203125,0.4619666337966919,-0.1703718900680542,0.000931000045966357
46,111332.328125,0.5548126697540283,0.0001584206911502406,9995.865234375,0.45839354395866394,-0.15823349356651306,0.001070207974407822
47,111299.859375,0.561375617980957,0.00020851523731835186,9592.35546875,0.45549091696739197,-0.145401731133461,0.0014280839823186398
48,111256.9375,0.5660539865493774,0.00027309427969157696,9288.7978515625,0.4533543288707733,-0.13194558024406433,0.0017589579802006483
49,111190.8671875,0.5686205625534058,0.0003561692719813436,9089.86328125,0.4520333707332611,-0.11792688816785812,0.0011294170399196446
50,111093.078125,0.568988025188446,0.0004629676404874772,8994.525390625,0.45153453946113586,-0.1034010648727417,0.0010849160025827587
51,110960.015625,0.5672117471694946,0.0006003696471452713,8996.4638671875,0.4518234133720398,-0.08841834962368011,0.0010420840117149055
52,110793.0,0.5634832978248596,0.0007775271660648286,9084.2705078125,0.45282649993896484,-0.073025181889534,0.0010289580095559359
53,110596.5625,0.558110773563385,0.0010067846160382032,9241.544921875,0.45443257689476013,-0.05726521462202072,0.0010757080162875354
54,110376.078125,0.551491916179657,0.001305098063312471,9446.96875,0.4564940333366394,-0.04117974638938904,0.0010804159683175385
55,110135.4140625,0.5440818667411804,0.0016962799709290266,9674.5537109375,0.45883044600486755,-0.024807479232549667,0.0015084579936228693
56,109874.890625,0.5363577008247375,0.0022145528346300125,9894.28515625,0.4612337350845337,-0.008183801546692848,0.001397874963004142
57,109590.328125,0.5287812948226929,0.0029100398533046246,10073.4228515625,0.4634777009487152,0.008660117164254189,0.001391083002090454
58,109273.734375,0.5217598080635071,0.0038567811716347933,10178.7470703125,0.4653332531452179,0.025698108598589897,0.0013375420239754021
59,108915.7265625,0.515599250793457,0.005163177382200956,10180.146484375,0.46659335494041443,0.04290951043367386,0.001402583031449467
60,108509.4375,0.5104451775550842,0.006982519757002592,10055.7861328125,0.467108815908432,0.0602792464196682,0.0012923749745823443
61,108054.859375,0.5062026977539062,0.009515112265944481,9798.95703125,0.4668411910533905,0.07779749482870102,0.0014139579725451767
62,107560.84375,0.5024387836456299,0.012980405241250992,9425.7685546875,0.4659315347671509,0.09545884281396866,0.0011102919816039503
63,107041.0,0.4983220100402832,0.017521550878882408,8980.2744140625,0.4647637605667114,0.11326100677251816,0.001060625014360994
64,106502.25,0.4927551746368408,0.02302730269730091,8529.1533203125,0.4639485478401184,0.13120365142822266,0.0010669589973986149
65,105933.7421875,0.4847487509250641,0.0289541557431221,8144.3349609375,0.46419116854667664,0.14928777515888214,0.0010420840117149055
66,105306.921875,0.4737605154514313,0.034318793565034866,7885.11083984375,0.4661388695240021,0.16751545667648315,0.0010207919985987246
67,104594.140625,0.45986899733543396,0.037991926074028015,7784.18408203125,0.47023865580558777,0.18588952720165253,0.0009466249612160027
68,103797.75,0.4438278079032898,0.03923355042934418,7835.2392578125,0.4765637218952179,0.20441335439682007,0.0009431670187041163
69,102961.15625,0.4270210564136505,0.03821342810988426,7978.96826171875,0.4845873713493347,0.22309084236621857,0.0009423340088687837
70,102131.03125,0.41124868392944336,0.03617002069950104,8090.79833984375,0.49298369884490967,0.24192631244659424,0.0009422500152140856
71,101295.609375,0.39816075563430786,0.03490148484706879,8006.33642578125,0.49983054399490356,0.2609231472015381,0.001092500053346157
72,100420.984375,0.3883547782897949,0.03562082350254059,7650.58740234375,0.503728449344635,0.28008005023002625,0.0009429579949937761
73,99564.1640625,0.38114139437675476,0.03843427821993828,7139.0126953125,0.5046758055686951,0.29938381910324097,0.0009488749783486128
74,98860.4765625,0.37497448921203613,0.04226124659180641,6725.74267578125,0.5041115880012512,0.3188013732433319,0.0009380830451846123
75,98380.7421875,0.36809784173965454,0.044748324900865555,6644.48583984375,0.5045164227485657,0.3382795751094818,0.0009839580161496997
76,98079.828125,0.35964006185531616,0.043630167841911316,6950.64453125,0.5080215930938721,0.3577578067779541,0.0011189170181751251
77,97919.96875,0.35042449831962585,0.03922325745224953,7507.3251953125,0.5144787430763245,0.37718161940574646,0.0010177500080317259
78,97874.953125,0.3423173725605011,0.03421788290143013,8099.33935546875,0.521220862865448,0.3965056538581848,0.000997208000626415
79,97819.703125,0.33684948086738586,0.031021209433674812,8538.2265625,0.5249440670013428,0.41569069027900696,0.0010179159580729902
